date,Infra,Infra_Util_CapUtil_idx,Infra_Util_CapUtil_raw,Infra_Macro
1982-10-31,93.92290793848962,93.92290793848962,78.2406,93.92290793848962
1982-11-30,94.90618585165002,94.90618585165002,79.0597,94.90618585165002
1982-12-31,93.336734571384,93.336734571384,77.7523,93.336734571384
1983-01-31,91.8606772865323,91.8606772865323,76.5227,91.8606772865323
1983-02-28,92.63603951838469,92.63603951838469,77.1686,92.63603951838469
1983-03-31,94.02890652197401,94.02890652197401,78.3289,94.02890652197401
1983-04-30,96.13195203053911,96.13195203053911,80.0808,96.13195203053911
1983-05-31,93.99421389385736,93.99421389385736,78.3,93.99421389385736
1983-06-30,94.46514531289391,94.46514531289391,78.6923,94.46514531289391
1983-07-31,97.82012652605549,97.82012652605549,81.4871,97.82012652605549
1983-08-31,101.57197219788003,101.57197219788003,84.6125,101.57197219788003
1983-09-30,101.05950566006025,101.05950566006025,84.1856,101.05950566006025
1983-10-31,98.4263471903773,98.4263471903773,81.9921,98.4263471903773
1983-11-30,98.19922451772445,98.19922451772445,81.8029,98.19922451772445
1983-12-31,100.67080417271887,100.67080417271887,83.8618,100.67080417271887
1984-01-31,101.2503751365497,101.2503751365497,84.3446,101.2503751365497
1984-02-29,99.11539800487378,99.11539800487378,82.5661,99.11539800487378
1984-03-31,101.58973866487402,101.58973866487402,84.6273,101.58973866487402
1984-04-30,99.50770080309232,99.50770080309232,82.8929,99.50770080309232
1984-05-31,100.55112060790128,100.55112060790128,83.7621,100.55112060790128
1984-06-30,100.33108051330686,100.33108051330686,83.5788,100.33108051330686
1984-07-31,97.71160702495708,97.71160702495708,81.3967,97.71160702495708
1984-08-31,98.89055616244313,98.89055616244313,82.3788,98.89055616244313
1984-09-30,97.57979904685307,97.57979904685307,81.2869,97.57979904685307
1984-10-31,98.02252019735184,98.02252019735184,81.6557,98.02252019735184
1984-11-30,99.01132012052388,99.01132012052388,82.4794,99.01132012052388
1984-12-31,97.02591743394596,97.02591743394596,80.8255,97.02591743394596
1985-01-31,101.79141207399493,101.79141207399493,84.7953,101.79141207399493
1985-02-28,102.78429348282776,102.78429348282776,85.6224,102.78429348282776
1985-03-31,99.21275344225297,99.21275344225297,82.6472,99.21275344225297
1985-04-30,100.09555478194063,100.09555478194063,83.3826,100.09555478194063
1985-05-31,100.6079012760645,100.6079012760645,83.8094,100.6079012760645
1985-06-30,98.48540868876272,98.48540868876272,82.0413,98.48540868876272
1985-07-31,98.11507388689483,98.11507388689483,81.7328,98.11507388689483
1985-08-31,97.91412073994934,97.91412073994934,81.5654,97.91412073994934
1985-09-30,100.17322305319136,100.17322305319136,83.4473,100.17322305319136
1985-10-31,99.33039626424018,99.33039626424018,82.7452,99.33039626424018
1985-11-30,99.47336830606342,99.47336830606342,82.8643,99.47336830606342
1985-12-31,102.37230351848072,102.37230351848072,85.2792,102.37230351848072
1986-01-31,99.8687922403755,99.8687922403755,83.1937,99.8687922403755
1986-02-28,98.87555070045497,98.87555070045497,82.3663,98.87555070045497
1986-03-31,97.54846764222178,97.54846764222178,81.2608,97.54846764222178
1986-04-30,98.76138914564902,98.76138914564902,82.2712,98.76138914564902
1986-05-31,99.27421581455651,99.27421581455651,82.6984,99.27421581455651
1986-06-30,99.57204422409758,99.57204422409758,82.9465,99.57204422409758
1986-07-31,101.69357646183212,101.69357646183212,84.7138,101.69357646183212
1986-08-31,98.99715496440706,98.99715496440706,82.4676,98.99715496440706
1986-09-30,99.75186968056373,99.75186968056373,83.0963,99.75186968056373
1986-10-31,101.00536595320698,101.00536595320698,84.1405,101.00536595320698
1986-11-30,100.32507832851158,100.32507832851158,83.5738,100.32507832851158
1986-12-31,101.14413646567351,101.14413646567351,84.2561,101.14413646567351
1987-01-31,99.46520533474185,99.46520533474185,82.8575,99.46520533474185
1987-02-28,100.19891240411509,100.19891240411509,83.4687,100.19891240411509
1987-03-31,101.17834891900652,101.17834891900652,84.2846,101.17834891900652
1987-04-30,102.02489706253077,102.02489706253077,84.9898,102.02489706253077
1987-05-31,103.66037237554471,103.66037237554471,86.3522,103.66037237554471
1987-06-30,104.3970805373156,104.3970805373156,86.9659,104.3970805373156
1987-07-31,104.20248970625308,104.20248970625308,86.8038,104.20248970625308
1987-08-31,105.50400345725845,105.50400345725845,87.888,105.50400345725845
1987-09-30,102.77589042411437,102.77589042411437,85.6154,102.77589042411437
1987-10-31,102.6924600554602,102.6924600554602,85.5459,102.6924600554602
1987-11-30,103.30468290457726,103.30468290457726,86.0559,103.30468290457726
1987-12-31,103.10541036937447,103.10541036937447,85.8899,103.10541036937447
1988-01-31,105.51528756467354,105.51528756467354,87.8974,105.51528756467354
1988-02-29,107.55651056984743,107.55651056984743,89.5978,107.55651056984743
1988-03-31,107.11510990000359,107.11510990000359,89.2301,107.11510990000359
1988-04-30,106.13519321032857,106.13519321032857,88.4138,106.13519321032857
1988-05-31,104.6393287156525,104.6393287156525,87.1677,104.6393287156525
1988-06-30,106.4255789107235,106.4255789107235,88.6557,106.4255789107235
1988-07-31,107.46851854074883,107.46851854074883,89.5245,107.46851854074883
1988-08-31,111.18459119119359,111.18459119119359,92.6201,111.18459119119359
1988-09-30,105.6906714043912,105.6906714043912,88.0435,105.6906714043912
1988-10-31,105.48047489286098,105.48047489286098,87.8684,105.48047489286098
1988-11-30,104.83031823583786,104.83031823583786,87.3268,104.83031823583786
1988-12-31,105.57374884457944,105.57374884457944,87.9461,105.57374884457944
1989-01-31,102.18767631417836,102.18767631417836,85.1254,102.18767631417836
1989-02-28,106.27276328583606,106.27276328583606,88.5284,106.27276328583606
1989-03-31,108.34831878803885,108.34831878803885,90.2574,108.34831878803885
1989-04-30,105.32273747644143,105.32273747644143,87.737,105.32273747644143
1989-05-31,105.59427631657925,105.59427631657925,87.9632,105.59427631657925
1989-06-30,105.37495648416024,105.37495648416024,87.7805,105.37495648416024
1989-07-31,105.7516536019111,105.7516536019111,88.0943,105.7516536019111
1989-08-31,107.22362940110199,107.22362940110199,89.3205,107.22362940110199
1989-09-30,105.04939798086504,105.04939798086504,87.5093,105.04939798086504
1989-10-31,106.44430572728474,106.44430572728474,88.6713,106.44430572728474
1989-11-30,107.33346938285537,107.33346938285537,89.412,107.33346938285537
1989-12-31,113.72711667046806,113.72711667046806,94.7381,113.72711667046806
1990-01-31,106.86013708990075,106.86013708990075,89.0177,106.86013708990075
1990-02-28,106.27720490258454,106.27720490258454,88.5321,106.27720490258454
1990-03-31,107.02051546763023,107.02051546763023,89.1513,107.02051546763023
1990-04-30,106.68739421149299,106.68739421149299,88.8738,106.68739421149299
